DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-06.54.46, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.184247ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_59, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/AICON-Red.uasset, FlushAsyncLoading=0.006035ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.002112ms, ResetLoadersForSaveUnMarkAllObjects=0.092976ms, TagPackageExports=0.032905ms, BeginCacheForCookedPlatformData=0.023846ms, SerializeImports=0.035319ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002719ms, SerializeSummary=0.006035ms, SerializeNames=0.009660ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.006337ms, SortExportsNonSeekfree=0.002418ms, SortExportsSeekfreeConstructor=0.006940ms, SortExportsSeekfreeInner=0.122562ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004530ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.002116ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008449ms, SerializeExports=0.050113ms, SerializeBulkData=0.009660ms, AsyncWrite=0.078484ms, UnaccountedTime=0.172067ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_188, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56, StartTime=2015.10.15-06.54.53, HierarchicalDDC, Duration=0.008453ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_60, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/AICON-Green.uasset, FlushAsyncLoading=0.005133ms, FlushStreamingFunc=0.002414ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.078790ms, TagPackageExports=0.037130ms, BeginCacheForCookedPlatformData=0.024151ms, SerializeImports=0.034411ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.002716ms, SerializeSummary=0.016302ms, SerializeNames=0.014186ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.007242ms, SortExportsNonSeekfree=0.002719ms, SortExportsSeekfreeConstructor=0.007242ms, SortExportsSeekfreeInner=0.328138ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.005435ms, SerializeImportMap=0.002116ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001211ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.035018ms, SerializeBulkData=0.006940ms, AsyncWrite=0.056751ms, UnaccountedTime=0.152145ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_189, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56, StartTime=2015.10.15-06.54.53, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.137050ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_61, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorOverview.uasset, FlushAsyncLoading=0.006340ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.085432ms, TagPackageExports=0.226103ms, BeginCacheForCookedPlatformData=0.006642ms, SerializeImports=0.166029ms, GatherLocalizableTextData=0.003319ms, MarkNames=0.005435ms, SerializeSummary=0.006642ms, SerializeNames=0.062186ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.019319ms, SortExportsNonSeekfree=0.004530ms, SortExportsSeekfreeConstructor=0.006035ms, SortExportsSeekfreeInner=0.327837ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.006035ms, SerializeImportMap=0.002716ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001211ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009660ms, SerializeExports=0.139464ms, SerializeBulkData=0.007246ms, AsyncWrite=0.066414ms, UnaccountedTime=0.182331ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_190, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.10.15-06.54.53, HierarchicalDDC, Duration=0.007849ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.10.15-06.54.53, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.135541ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_62, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/TutorialAssets/icon_tab_Levels_40x.uasset, FlushAsyncLoading=0.006340ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.083622ms, TagPackageExports=0.034414ms, BeginCacheForCookedPlatformData=0.024449ms, SerializeImports=0.036225ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003323ms, SerializeSummary=0.006035ms, SerializeNames=0.015397ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.005737ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.122864ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008151ms, SerializeExports=0.033811ms, SerializeBulkData=0.006039ms, AsyncWrite=0.054639ms, UnaccountedTime=0.162106ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_63, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorAttract.uasset, FlushAsyncLoading=0.006340ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.085432ms, TagPackageExports=0.104148ms, BeginCacheForCookedPlatformData=0.005130ms, SerializeImports=0.032302ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.004224ms, SerializeSummary=0.006039ms, SerializeNames=0.042565ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.014491ms, SortExportsNonSeekfree=0.003923ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.215236ms, SortExportsSeekfree=0.003923ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010565ms, SerializeExports=0.023246ms, SerializeBulkData=0.005733ms, AsyncWrite=0.093278ms, UnaccountedTime=0.118636ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_64, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/MaterialEditorTutorial.uasset, FlushAsyncLoading=0.012375ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.097807ms, TagPackageExports=0.317272ms, BeginCacheForCookedPlatformData=0.005431ms, SerializeImports=0.656877ms, GatherLocalizableTextData=0.004224ms, MarkNames=0.004832ms, SerializeSummary=0.006944ms, SerializeNames=0.132822ms, SerializeGatherableTextData=0.004228ms, BuildExportMap=0.016302ms, SortExportsNonSeekfree=0.004526ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.367984ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.005737ms, SerializeImportMap=0.003021ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010565ms, SerializeExports=0.374924ms, SerializeBulkData=0.009056ms, AsyncWrite=0.084221ms, UnaccountedTime=0.122562ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_65, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintEditorTutorial.uasset, FlushAsyncLoading=0.006642ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.081204ms, TagPackageExports=0.134937ms, BeginCacheForCookedPlatformData=0.003923ms, SerializeImports=0.064302ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.005431ms, SerializeSummary=0.005737ms, SerializeNames=0.032604ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.018414ms, SortExportsNonSeekfree=0.004526ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.315156ms, SortExportsSeekfree=0.004224ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.002719ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.064604ms, SerializeBulkData=0.006940ms, AsyncWrite=0.061281ms, UnaccountedTime=0.134636ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_191, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.10.15-06.54.53, HierarchicalDDC, Duration=0.010867ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.10.15-06.54.53, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.181425ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_66, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Blueprint_64x.uasset, FlushAsyncLoading=0.006340ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.087842ms, TagPackageExports=0.037130ms, BeginCacheForCookedPlatformData=0.024449ms, SerializeImports=0.035621ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.003017ms, SerializeSummary=0.006039ms, SerializeNames=0.014789ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006039ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.119541ms, SortExportsSeekfree=0.002116ms, BuildDependencyMap=0.004224ms, SerializeImportMap=0.002116ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001207ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009358ms, SerializeExports=0.033811ms, SerializeBulkData=0.006035ms, AsyncWrite=0.054337ms, UnaccountedTime=0.165123ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_67, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/StaticMeshEditorTutorial.uasset, FlushAsyncLoading=0.006638ms, FlushStreamingFunc=0.002719ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.082713ms, TagPackageExports=0.190783ms, BeginCacheForCookedPlatformData=0.003621ms, SerializeImports=0.196218ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.004224ms, SerializeSummary=0.006039ms, SerializeNames=0.067621ms, SerializeGatherableTextData=0.003319ms, BuildExportMap=0.015698ms, SortExportsNonSeekfree=0.003923ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.294022ms, SortExportsSeekfree=0.002418ms, BuildDependencyMap=0.006035ms, SerializeImportMap=0.003319ms, SerializeExportMap=0.002116ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.243008ms, SerializeBulkData=0.008151ms, AsyncWrite=0.066411ms, UnaccountedTime=0.121959ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_68, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/ContentIntroCurve.uasset, FlushAsyncLoading=0.007547ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.002112ms, ResetLoadersForSaveUnMarkAllObjects=0.083320ms, TagPackageExports=0.006944ms, BeginCacheForCookedPlatformData=0.002112ms, SerializeImports=0.011470ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002719ms, SerializeSummary=0.005431ms, SerializeNames=0.011168ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.006035ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.006940ms, SortExportsSeekfreeInner=0.063997ms, SortExportsSeekfree=0.002418ms, BuildDependencyMap=0.004224ms, SerializeImportMap=0.001512ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008754ms, SerializeExports=0.006944ms, SerializeBulkData=0.005733ms, AsyncWrite=0.051014ms, UnaccountedTime=0.103846ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_69, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/MaskedUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.005733ms, FlushStreamingFunc=0.002414ms, BlockTillAllRequestsFinished=0.002116ms, ResetLoadersForSaveUnMarkAllObjects=0.087541ms, TagPackageExports=0.012375ms, BeginCacheForCookedPlatformData=0.002116ms, SerializeImports=0.016905ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003319ms, SerializeSummary=0.005133ms, SerializeNames=0.025660ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007849ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.005737ms, SortExportsSeekfreeInner=0.246327ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.001810ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009660ms, SerializeExports=0.008754ms, SerializeBulkData=0.005431ms, AsyncWrite=0.051014ms, UnaccountedTime=0.137351ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_70, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultSpriteMaterial.uasset, FlushAsyncLoading=0.007849ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.124373ms, TagPackageExports=0.128295ms, BeginCacheForCookedPlatformData=0.004832ms, SerializeImports=0.206780ms, GatherLocalizableTextData=0.003926ms, MarkNames=0.005435ms, SerializeSummary=0.007242ms, SerializeNames=0.051320ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.023548ms, SortExportsNonSeekfree=0.028979ms, SortExportsSeekfreeConstructor=0.006039ms, SortExportsSeekfreeInner=0.902902ms, SortExportsSeekfree=0.003319ms, BuildDependencyMap=0.009358ms, SerializeImportMap=0.003319ms, SerializeExportMap=0.003021ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013586ms, SerializeExports=0.208594ms, SerializeBulkData=0.009961ms, AsyncWrite=0.214633ms, UnaccountedTime=0.142481ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_71, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.021435ms, FlushStreamingFunc=0.004224ms, BlockTillAllRequestsFinished=0.002719ms, ResetLoadersForSaveUnMarkAllObjects=0.086937ms, TagPackageExports=0.004832ms, BeginCacheForCookedPlatformData=0.001810ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_192, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.15-06.54.53, HierarchicalDDC, Duration=0.008151ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.15-06.54.53, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.117127ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_2, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.10.15-06.54.53, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.095993ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_72, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.004530ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002112ms, ResetLoadersForSaveUnMarkAllObjects=0.087243ms, TagPackageExports=0.034716ms, BeginCacheForCookedPlatformData=0.024147ms, SerializeImports=0.035319ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002719ms, SerializeSummary=0.010565ms, SerializeNames=0.016000ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.015393ms, SortExportsNonSeekfree=0.006340ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.135843ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004530ms, SerializeImportMap=0.003319ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010565ms, SerializeExports=0.051621ms, SerializeBulkData=0.019923ms, AsyncWrite=0.075772ms, UnaccountedTime=0.252366ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_73, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.007242ms, FlushStreamingFunc=0.002719ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.097506ms, TagPackageExports=0.090864ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.096601ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003621ms, SerializeSummary=0.006944ms, SerializeNames=0.032905ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.009056ms, SortExportsNonSeekfree=0.002414ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.354700ms, SortExportsSeekfree=0.003625ms, BuildDependencyMap=0.005733ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011474ms, SerializeExports=0.120748ms, SerializeBulkData=0.006944ms, AsyncWrite=0.067320ms, UnaccountedTime=0.122257ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_74, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.007246ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002112ms, ResetLoadersForSaveUnMarkAllObjects=0.087846ms, TagPackageExports=0.006642ms, BeginCacheForCookedPlatformData=0.002112ms, SerializeImports=0.013281ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.003621ms, SerializeSummary=0.005737ms, SerializeNames=0.016298ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.029884ms, SortExportsNonSeekfree=0.006642ms, SortExportsSeekfreeConstructor=0.006337ms, SortExportsSeekfreeInner=0.347156ms, SortExportsSeekfree=0.004224ms, BuildDependencyMap=0.006039ms, SerializeImportMap=0.001814ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009660ms, SerializeExports=0.007547ms, SerializeBulkData=0.005733ms, AsyncWrite=0.066109ms, UnaccountedTime=0.125580ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
