DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-06.46.35, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.877246ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_69, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/MaskedUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.009961ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.127088ms, TagPackageExports=0.010867ms, BeginCacheForCookedPlatformData=0.003319ms, SerializeImports=0.021435ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003319ms, SerializeSummary=0.006944ms, SerializeNames=0.026263ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.009961ms, SortExportsNonSeekfree=0.002719ms, SortExportsSeekfreeConstructor=0.035014ms, SortExportsSeekfreeInner=0.262026ms, SortExportsSeekfree=0.002418ms, BuildDependencyMap=0.006035ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012379ms, SerializeExports=0.010867ms, SerializeBulkData=0.006039ms, AsyncWrite=2.584033ms, UnaccountedTime=0.952713ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_70, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultSpriteMaterial.uasset, FlushAsyncLoading=0.009056ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.116523ms, TagPackageExports=0.143088ms, BeginCacheForCookedPlatformData=0.004832ms, SerializeImports=0.167537ms, GatherLocalizableTextData=0.002719ms, MarkNames=0.005130ms, SerializeSummary=0.009660ms, SerializeNames=0.056755ms, SerializeGatherableTextData=0.002112ms, BuildExportMap=0.025056ms, SortExportsNonSeekfree=0.029281ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.649933ms, SortExportsSeekfree=0.004224ms, BuildDependencyMap=0.010565ms, SerializeImportMap=0.003319ms, SerializeExportMap=0.002719ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001814ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015091ms, SerializeExports=0.188671ms, SerializeBulkData=0.007849ms, AsyncWrite=0.087239ms, UnaccountedTime=0.129204ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_71, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.009056ms, FlushStreamingFunc=0.003923ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.129506ms, TagPackageExports=0.008754ms, BeginCacheForCookedPlatformData=0.002414ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_180, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.15-06.47.03, HierarchicalDDC, Duration=0.008754ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_72, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.008754ms, FlushStreamingFunc=0.003926ms, BlockTillAllRequestsFinished=0.003621ms, ResetLoadersForSaveUnMarkAllObjects=0.121053ms, TagPackageExports=0.075471ms, BeginCacheForCookedPlatformData=0.028677ms, SerializeImports=0.050712ms, GatherLocalizableTextData=0.002418ms, MarkNames=0.003621ms, SerializeSummary=0.012677ms, SerializeNames=0.012681ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007849ms, SortExportsNonSeekfree=0.003319ms, SortExportsSeekfreeConstructor=0.008453ms, SortExportsSeekfreeInner=0.142787ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002418ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012677ms, SerializeExports=0.036828ms, SerializeBulkData=0.010565ms, AsyncWrite=0.085428ms, UnaccountedTime=0.207689ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_181, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=37.604935ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=13.110649ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_73, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.007849ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.095695ms, TagPackageExports=0.071540ms, BeginCacheForCookedPlatformData=0.002418ms, SerializeImports=0.120748ms, GatherLocalizableTextData=0.003926ms, MarkNames=0.004526ms, SerializeSummary=0.006039ms, SerializeNames=0.032600ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.008453ms, SortExportsNonSeekfree=0.002719ms, SortExportsSeekfreeConstructor=0.005733ms, SortExportsSeekfreeInner=0.303686ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.004530ms, SerializeImportMap=0.002716ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010565ms, SerializeExports=0.111993ms, SerializeBulkData=0.007547ms, AsyncWrite=0.072449ms, UnaccountedTime=16.011953ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_74, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.012379ms, FlushStreamingFunc=0.003923ms, BlockTillAllRequestsFinished=0.003926ms, ResetLoadersForSaveUnMarkAllObjects=0.109881ms, TagPackageExports=0.007242ms, BeginCacheForCookedPlatformData=0.002418ms, SerializeImports=0.018414ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.004526ms, SerializeSummary=0.008453ms, SerializeNames=0.018414ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.009660ms, SortExportsNonSeekfree=0.006638ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.281949ms, SortExportsSeekfree=0.005737ms, BuildDependencyMap=0.006340ms, SerializeImportMap=0.002418ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014789ms, SerializeExports=0.009965ms, SerializeBulkData=0.006638ms, AsyncWrite=0.066109ms, UnaccountedTime=0.283156ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_75, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.013888ms, FlushStreamingFunc=0.004832ms, BlockTillAllRequestsFinished=0.003923ms, ResetLoadersForSaveUnMarkAllObjects=0.142183ms, TagPackageExports=0.020228ms, BeginCacheForCookedPlatformData=0.003621ms, SerializeImports=0.035018ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.004530ms, SerializeSummary=0.009961ms, SerializeNames=0.031695ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.014491ms, SortExportsNonSeekfree=0.005435ms, SortExportsSeekfreeConstructor=0.007849ms, SortExportsSeekfreeInner=0.538539ms, SortExportsSeekfree=0.025962ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.002716ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.002112ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015091ms, SerializeExports=0.024755ms, SerializeBulkData=0.007547ms, AsyncWrite=0.089355ms, UnaccountedTime=0.170860ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_76, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.009056ms, FlushStreamingFunc=0.003323ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.244819ms, TagPackageExports=0.079393ms, BeginCacheForCookedPlatformData=0.005737ms, SerializeImports=0.209499ms, GatherLocalizableTextData=0.005737ms, MarkNames=0.004224ms, SerializeSummary=0.010263ms, SerializeNames=0.029888ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.011772ms, SortExportsNonSeekfree=0.007849ms, SortExportsSeekfreeConstructor=0.007849ms, SortExportsSeekfreeInner=0.434395ms, SortExportsSeekfree=0.003017ms, BuildDependencyMap=0.008151ms, SerializeImportMap=0.003319ms, SerializeExportMap=0.002716ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001814ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013884ms, SerializeExports=0.084523ms, SerializeBulkData=0.010569ms, AsyncWrite=0.142183ms, UnaccountedTime=0.505939ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_77, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.009663ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.143692ms, TagPackageExports=0.193801ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.058260ms, GatherLocalizableTextData=0.002418ms, MarkNames=0.003621ms, SerializeSummary=0.007547ms, SerializeNames=0.023846ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.011470ms, SortExportsNonSeekfree=0.006340ms, SortExportsSeekfreeConstructor=0.006337ms, SortExportsSeekfreeInner=0.319082ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.006340ms, SerializeImportMap=0.002719ms, SerializeExportMap=0.002716ms, SerializeDependencyMap=0.001814ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012074ms, SerializeExports=0.127994ms, SerializeBulkData=0.010263ms, AsyncWrite=0.121355ms, UnaccountedTime=0.128295ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_78, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.007547ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.186861ms, TagPackageExports=0.245124ms, BeginCacheForCookedPlatformData=0.006337ms, SerializeImports=0.250254ms, GatherLocalizableTextData=0.003017ms, MarkNames=0.003625ms, SerializeSummary=0.009056ms, SerializeNames=0.044074ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.009358ms, SortExportsNonSeekfree=0.005733ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.477865ms, SortExportsSeekfree=0.003319ms, BuildDependencyMap=0.007547ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015095ms, SerializeExports=0.339005ms, SerializeBulkData=0.009358ms, AsyncWrite=0.115015ms, UnaccountedTime=0.153050ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_79, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.004224ms, ResetLoadersForSaveUnMarkAllObjects=0.215236ms, TagPackageExports=0.371907ms, BeginCacheForCookedPlatformData=0.009660ms, SerializeImports=0.427753ms, GatherLocalizableTextData=0.004832ms, MarkNames=0.013281ms, SerializeSummary=0.009965ms, SerializeNames=0.080902ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.121653ms, SortExportsNonSeekfree=0.479374ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=1.188476ms, SortExportsSeekfree=0.006944ms, BuildDependencyMap=0.027470ms, SerializeImportMap=0.007845ms, SerializeExportMap=0.010267ms, SerializeDependencyMap=0.003923ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017509ms, SerializeExports=0.497792ms, SerializeBulkData=0.027169ms, AsyncWrite=0.243913ms, UnaccountedTime=0.948485ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_182, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.10.15-06.47.03, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_80, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_SampleDistortion.uasset, FlushAsyncLoading=0.011474ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003926ms, ResetLoadersForSaveUnMarkAllObjects=0.118032ms, TagPackageExports=0.076678ms, BeginCacheForCookedPlatformData=0.029884ms, SerializeImports=0.046790ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.003021ms, SerializeSummary=0.009358ms, SerializeNames=0.013884ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.008449ms, SortExportsNonSeekfree=0.003323ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.173576ms, SortExportsSeekfree=0.004832ms, BuildDependencyMap=0.007242ms, SerializeImportMap=0.002719ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014491ms, SerializeExports=0.048902ms, SerializeBulkData=0.008453ms, AsyncWrite=0.086337ms, UnaccountedTime=0.179008ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_183, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=18.148914ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_184, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.10.15-06.47.03, HierarchicalDDC, Duration=0.009358ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=14.332034ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_81, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TestTexture.uasset, FlushAsyncLoading=0.014488ms, FlushStreamingFunc=0.015698ms, BlockTillAllRequestsFinished=0.005435ms, ResetLoadersForSaveUnMarkAllObjects=0.753775ms, TagPackageExports=0.068225ms, BeginCacheForCookedPlatformData=0.028979ms, SerializeImports=0.042565ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003323ms, SerializeSummary=0.008449ms, SerializeNames=0.011474ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007246ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.178408ms, SortExportsSeekfree=0.003017ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.008151ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.002116ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027772ms, SerializeExports=0.046790ms, SerializeBulkData=0.035621ms, AsyncWrite=0.121053ms, UnaccountedTime=0.258401ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__614A182FD2985EA1A7A5E75550916356986F8024, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=18.328529ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__6C92F9FE0F9192D1333FF4F27A28DE596ED2F6F4, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=17.796024ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__3FA1C3E1B32C93524FBAF2472B061A9912FB6CCC, StartTime=2015.10.15-06.47.03, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.652954ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_82, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cube.uasset, FlushAsyncLoading=0.011172ms, FlushStreamingFunc=0.004224ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.134937ms, TagPackageExports=0.040453ms, BeginCacheForCookedPlatformData=0.003319ms, SerializeImports=0.049207ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003923ms, SerializeSummary=0.006642ms, SerializeNames=0.025358ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.014190ms, SortExportsNonSeekfree=0.006035ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.519827ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.007547ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013586ms, SerializeExports=0.047997ms, SerializeBulkData=0.007246ms, AsyncWrite=0.067018ms, UnaccountedTime=0.150632ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_83, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/RemoveSurfaceMaterial.uasset, FlushAsyncLoading=0.007246ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.002418ms, ResetLoadersForSaveUnMarkAllObjects=0.093579ms, TagPackageExports=0.108372ms, BeginCacheForCookedPlatformData=0.004832ms, SerializeImports=0.070032ms, GatherLocalizableTextData=0.002719ms, MarkNames=0.002716ms, SerializeSummary=0.006340ms, SerializeNames=0.027772ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003319ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.238478ms, SortExportsSeekfree=0.002116ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.007242ms, SerializeExportMap=0.003926ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.166636ms, SerializeBulkData=0.037432ms, AsyncWrite=0.137653ms, UnaccountedTime=0.203464ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_84, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.109579ms, TagPackageExports=0.127994ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.146106ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.003319ms, SerializeSummary=0.008754ms, SerializeNames=0.052828ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.009660ms, SortExportsNonSeekfree=0.005733ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.344437ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.006944ms, SerializeImportMap=0.002418ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011776ms, SerializeExports=0.176594ms, SerializeBulkData=0.009358ms, AsyncWrite=0.086032ms, UnaccountedTime=0.168446ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
