DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-07.05.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.822604ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_39, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Fade.uasset, FlushAsyncLoading=0.006642ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.097204ms, TagPackageExports=0.038944ms, BeginCacheForCookedPlatformData=0.024449ms, SerializeImports=0.035923ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.002414ms, SerializeSummary=0.006340ms, SerializeNames=0.010565ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.006642ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.127692ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.004530ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001512ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009358ms, SerializeExports=0.034411ms, SerializeBulkData=0.006340ms, AsyncWrite=0.053428ms, UnaccountedTime=0.272293ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_169, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=638 bytes, Retrieved=true, Duration=0.090562ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_170, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.009961ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_40, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Move.uasset, FlushAsyncLoading=0.005737ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.104148ms, TagPackageExports=0.110485ms, BeginCacheForCookedPlatformData=0.025962ms, SerializeImports=0.037432ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.003017ms, SerializeSummary=0.006642ms, SerializeNames=0.011470ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006642ms, SortExportsNonSeekfree=0.019018ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.143692ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010870ms, SerializeExports=0.034411ms, SerializeBulkData=0.006642ms, AsyncWrite=0.056751ms, UnaccountedTime=0.157274ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_171, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.084221ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_172, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.007849ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.095390ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_41, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Slomo.uasset, FlushAsyncLoading=0.007849ms, FlushStreamingFunc=0.003926ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.094786ms, TagPackageExports=0.032600ms, BeginCacheForCookedPlatformData=0.024151ms, SerializeImports=0.035621ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003021ms, SerializeSummary=0.006940ms, SerializeNames=0.010867ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.005431ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007242ms, SortExportsSeekfreeInner=0.141580ms, SortExportsSeekfree=0.003017ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002116ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009660ms, SerializeExports=0.034414ms, SerializeBulkData=0.006035ms, AsyncWrite=0.061885ms, UnaccountedTime=0.153653ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_173, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.089355ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_42, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_ColorTrack.uasset, FlushAsyncLoading=0.005435ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.092372ms, TagPackageExports=0.033509ms, BeginCacheForCookedPlatformData=0.024453ms, SerializeImports=0.038639ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003621ms, SerializeSummary=0.007246ms, SerializeNames=0.017811ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006340ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.009358ms, SortExportsSeekfreeInner=0.124373ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004228ms, SerializeImportMap=0.001810ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001814ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008754ms, SerializeExports=0.033505ms, SerializeBulkData=0.006340ms, AsyncWrite=0.053130ms, UnaccountedTime=0.159390ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_174, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.014491ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.109579ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_43, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Toggle.uasset, FlushAsyncLoading=0.005435ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002418ms, ResetLoadersForSaveUnMarkAllObjects=0.080898ms, TagPackageExports=0.034112ms, BeginCacheForCookedPlatformData=0.023846ms, SerializeImports=0.034716ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003021ms, SerializeSummary=0.006035ms, SerializeNames=0.010870ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.005733ms, SortExportsNonSeekfree=0.002719ms, SortExportsSeekfreeConstructor=0.006638ms, SortExportsSeekfreeInner=0.128902ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.004828ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009056ms, SerializeExports=0.032000ms, SerializeBulkData=0.006039ms, AsyncWrite=0.053130ms, UnaccountedTime=0.166029ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_175, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.014491ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.101428ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_44, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster.uasset, FlushAsyncLoading=0.005435ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.128902ms, TagPackageExports=0.035923ms, BeginCacheForCookedPlatformData=0.025358ms, SerializeImports=0.038035ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002716ms, SerializeSummary=0.007849ms, SerializeNames=0.010867ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.009056ms, SortExportsSeekfreeInner=0.138257ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004530ms, SerializeImportMap=0.001810ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009056ms, SerializeExports=0.033509ms, SerializeBulkData=0.006944ms, AsyncWrite=0.058867ms, UnaccountedTime=0.207387ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_176, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.025053ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_45, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Sound.uasset, FlushAsyncLoading=0.005737ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002418ms, ResetLoadersForSaveUnMarkAllObjects=0.094485ms, TagPackageExports=0.038940ms, BeginCacheForCookedPlatformData=0.024755ms, SerializeImports=0.036526ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002716ms, SerializeSummary=0.006340ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.006638ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.006940ms, SortExportsSeekfreeInner=0.128299ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004828ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009961ms, SerializeExports=0.032302ms, SerializeBulkData=0.006340ms, AsyncWrite=0.057958ms, UnaccountedTime=0.160597ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_177, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.098713ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_178, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.010565ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_46, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Vector.uasset, FlushAsyncLoading=0.006940ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.091165ms, TagPackageExports=0.036828ms, BeginCacheForCookedPlatformData=0.024151ms, SerializeImports=0.035923ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003017ms, SerializeSummary=0.005737ms, SerializeNames=0.009961ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.005737ms, SortExportsNonSeekfree=0.003621ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.667743ms, SortExportsSeekfree=0.003319ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009660ms, SerializeExports=0.034112ms, SerializeBulkData=0.006642ms, AsyncWrite=0.063997ms, UnaccountedTime=0.153955ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_179, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.148524ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_180, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.008754ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.082713ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_47, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Visibility.uasset, FlushAsyncLoading=0.008147ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.088751ms, TagPackageExports=0.036828ms, BeginCacheForCookedPlatformData=0.024147ms, SerializeImports=0.035018ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002719ms, SerializeSummary=0.006638ms, SerializeNames=0.010569ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006337ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.119239ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009056ms, SerializeExports=0.032604ms, SerializeBulkData=0.006039ms, AsyncWrite=0.055242ms, UnaccountedTime=0.206180ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_181, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.10.15-07.05.49, HierarchicalDDC, Duration=0.011470ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.10.15-07.05.49, HierarchicalDDC, DataSize=66176 bytes, Retrieved=true, Duration=0.229120ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_48, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTextureCube.uasset, FlushAsyncLoading=0.006340ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.102032ms, TagPackageExports=0.123162ms, BeginCacheForCookedPlatformData=0.069734ms, SerializeImports=0.053734ms, GatherLocalizableTextData=0.004530ms, MarkNames=0.004526ms, SerializeSummary=0.007547ms, SerializeNames=0.009660ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.007246ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.112902ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011772ms, SerializeExports=0.040151ms, SerializeBulkData=0.006642ms, AsyncWrite=0.095997ms, UnaccountedTime=0.166934ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_49, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Master.uasset, FlushAsyncLoading=0.007246ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.090864ms, TagPackageExports=0.006944ms, BeginCacheForCookedPlatformData=0.002414ms, SerializeImports=0.016000ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.005133ms, SerializeSummary=0.006340ms, SerializeNames=0.018112ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.021432ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.041358ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.005435ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001512ms, SerializeDependencyMap=0.002116ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009056ms, SerializeExports=0.006944ms, SerializeBulkData=0.005733ms, AsyncWrite=0.052825ms, UnaccountedTime=0.129204ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_50, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Music.uasset, FlushAsyncLoading=0.006642ms, FlushStreamingFunc=0.074562ms, BlockTillAllRequestsFinished=0.004832ms, ResetLoadersForSaveUnMarkAllObjects=0.075467ms, TagPackageExports=0.011470ms, BeginCacheForCookedPlatformData=0.002716ms, SerializeImports=0.012681ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003017ms, SerializeSummary=0.006039ms, SerializeNames=0.013284ms, SerializeGatherableTextData=0.062484ms, BuildExportMap=0.011474ms, SortExportsNonSeekfree=0.003923ms, SortExportsSeekfreeConstructor=0.007849ms, SortExportsSeekfreeInner=0.037130ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.006039ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.006039ms, SerializeBulkData=0.013281ms, AsyncWrite=0.062488ms, UnaccountedTime=0.150636ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_51, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/SFX.uasset, FlushAsyncLoading=0.005435ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002418ms, ResetLoadersForSaveUnMarkAllObjects=0.093881ms, TagPackageExports=0.008453ms, BeginCacheForCookedPlatformData=0.002414ms, SerializeImports=0.014190ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.004530ms, SerializeSummary=0.005733ms, SerializeNames=0.018414ms, SerializeGatherableTextData=0.001211ms, BuildExportMap=0.020526ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.053734ms, SortExportsSeekfree=0.004526ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.002418ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009961ms, SerializeExports=0.006340ms, SerializeBulkData=0.005431ms, AsyncWrite=0.054337ms, UnaccountedTime=0.106260ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_52, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Normal_Attack.uasset, FlushAsyncLoading=0.006642ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.121355ms, TagPackageExports=0.006340ms, BeginCacheForCookedPlatformData=0.002112ms, SerializeImports=0.012677ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.003017ms, SerializeSummary=0.006039ms, SerializeNames=0.013281ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007849ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.005737ms, SortExportsSeekfreeInner=0.034716ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.178408ms, SerializeExportMap=0.003923ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001211ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011772ms, SerializeExports=0.006039ms, SerializeBulkData=0.005733ms, AsyncWrite=0.139467ms, UnaccountedTime=0.140369ms, RunGuid=RunIDB744BC844243D310B521048994977C89
